ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
28872,RO06,ROAG_106791,Cavnic (Cavnic),,2.013,CF,20191231,20161231,20171231,4400,87.68,12.32,2.013,,,Extension of the collecting system in Cavnic,,,NR,PD
28872,RO06,ROAG_108419,"Ocna Sugatag (Ocna Sugatag, Breb, Hoteni, Sat Sugatag)",,,,20221231,20161231,20181231,3900,89.74,10.26,0,,,Improvement of collection rate to Ocna Sugatag sewage network,,,NR,PD
28872,RO06,ROAG_109050,"Suciu de Sus (Suciu de Sus, Larga, Suciu de Jos)",,,,20221231,20191231,20201231,3800,92.1,7.9,5.27907,,,Construction of the collecting system in  Suciu de Sus,5.27907,unidentified funds,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_107591,"Cernesti (Cernesti, Brebeni, Ciocotis, Fanate, Izvoarele, Magureni, Trestia)",,,,20221231,20191231,20201231,3600,97.22,2.78,5.98773,,,Construction of the collecting system in Cernești,5.98773,unidentified funds,NR,PD
28800,Lt_2018_Art_17,LT-AG-001,Vilnius,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28800,Lt_2018_Art_17,LT-AG-002,Kaunas,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28800,Lt_2018_Art_17,LT-AG-003,Klaipėda,"Pateikta investicijų suma susijusi tik su IAS inventorizacija ir IAS informacinės sistemos diegimu, kuri apims 75 aglomeracijas. Investicijų į centralizuotų sistemų plėtrą dydis ir ES finansavimo suma bus aiškūs įsigaliojus Geriamojo vandens tiekimo ir nuotekų tvarkymo įstatymo pakeitimo įstatymui, po ko savivaldybės turės patikslinti aglomeracijų ribas.",0.016,Europos Sąjungos Sanglaudos fondas,20231231,20181231,20190101,,,,0.016,,,i) Numatoma centralizuotų nuotekų valymo įrenginių plėtra; ii) Pateikti pasiūlymai įstatyminės bazės keitimams sudarantis prielaidas steigti IAS informacinę stemą; iii) inicijuotas viešasis pirkimas IAS inventorizacijai; iv) numatoma įdiegti IAS informacinę sistemą.,,,Didelis ITS naudojimo mastas,NC
28872,RO06,ROAG_108115,"Farcasa (Farcasa, Buzesti, Sarbi, Tamaia)",,0.54,EARDF,20191231,20161231,20171231,3500,85.71,14.29,0.54,,,Extension of the collecting system in  Fărcașa,,,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_108277,"Miresu Mare (Miresu Mare, Danestii Chioarului, Iadara, Lucacesti, Remeti pe Somes, Stejara, Tulghies)",,,,20191231,20161231,20171231,3500,37.14,62.86,0.69079,,,Extension of the collecting system in Mireșu Mare,0.69079,National budget,NR,PD
28872,RO06,ROAG_109014,"Stramtura (Stramtura, Glod, Slatioara)",,0.381224,EARDF,20191231,20161231,20171231,3500,65.71,34.29,0.381224,,,Construction of sewage collecting system in Stramtura,,,NR,PD
28872,RO06,ROAG_107939,"Cupseni (Cupseni, Costeni, Libotin, Ungureni)",,7.946677,EARDF,20191231,20161231,20171231,3400,79.41,20.59,7.946677,,,Extension of the collecting system in Cupșeni,,,NR,PD
28872,RO06,ROAG_108883,Sacel (Sacel),,,,20221231,20191231,20201231,3200,93.75,6.25,0.858,,,Construction of the collecting system in Săcel,0.858,unidentified funds,NR,PD
28872,RO06,ROAG_108721,"Satulung (Satulung, Ariesu de Padure, Fersig, Finteusu Mic, Hideaga, Mogosesti, Pribilesti)",,3.55,CF,20191231,20161231,20171231,3100,96.77,3.23,3.55,,,Construction of the collecting system in Satung,,,NR,PD
28872,RO06,ROAG_108464,Petrova (Petrova),,2.16417,CF,20191231,20161231,20171231,3050,98.36,1.64,2.16417,,,"Construction of the collecting system in Petrova 
Construction of the collecting system in Valea Vișeului / Bistra",,,NR,PD
28872,RO06,ROAG_107555,"Calinesti (Calinesti, Cornesti, Valeni)",,,,20221231,20191231,20201231,3000,93.33,6.67,1.457,,,Construction of the collecting system n com. Călinești,1.457,unidentified funds,NR,PD
28872,RO06,ROAG_108160,"Giulesti (Giulesti, Berbesti, Feresti, Manastirea)",,,,20221231,20191231,20201231,3000,93.33,6.67,0.9396,,,Construction of the collecting system in Giulești,0.9396,unidentified funds,NR,PD
28872,RO06,ROAG_107528,"Budesti (Budesti, Sarbi)",,,,20221231,20191231,20201231,3000,83.33,16.67,2.236,,,Construction of the collecting system in Budești,2.236,unidentified funds,NR,PD
28872,RO06,ROAG_108561,"Remeti (Remeti, Piatra, Teceu Mic)",,,,20221231,20191231,20201231,2980,93.95,6.05,2.411,,,Construction of sewage collecting system in Remeti,2.411,unidentified funds,NR,PD
28872,RO06,ROAG_107742,"Copalnic-Manastur (Copalnic Manastur, Berinta, Carpinis, Copalnic, Copalnic-Deal, Curtuiusu Mic, Fauresti, Laschia, Preluca Noua, Preluca Veche, Rusor, Vad)",,0.39946,CF,20191231,20161231,20171231,3000,96.66,3.34,0.39946,,,"Extension of the collecting system in  Copalnic Mănăștur, Copalnic and Copalnic Deal",,,low level of waste waters collection,NC
28872,RO06,ROAG_108954,Sapanta (Sapanta),,,,20221231,20191231,20201231,2600,84.61,15.39,1.909,,,Construction of the collecting system in Săpânța,1.909,unidentified funds,NR,PD
28872,RO06,ROAG_137906,Homoroade,,,,20191231,20161231,20171231,2700,96.29,3.71,0,,,"Construction of sewage collecting system in Necopoi, Homorodu de Jos, Chilia, Homorodu de Mijloc, Homorodu de Sus and Solduba",,,NR,PD
28872,RO06,ROAG_108927,Salsig-Gardani,,,,20221231,20191231,20201231,2800,98,2,1.15544,,,Extension of the collecting system in  Gârdani and Salsig,1.15544,unidentified funds,low level of waste waters collection,NC
28872,RO06,ROAG_108231,Lapus (Lapus),,1.11492,CF,20191231,20161231,20171231,2700,98,2,1.11492,,,Extension of the collecting system in Lăpuș,,,low level of waste waters collection,NC
28872,RO06,ROAG_107494,Botiza (Botiza),,,,20191231,20151231,20161231,2600,96.15,3.85,0.795143,,,Construction of the collecting system in Botiza,0.795143,National budget,NR,PD
28872,RO06,ROAG_108507,"Remetea Chioarului (Remetea Chioarului, Berchez, Berchezoaia, Posta, Remecioara)",,3.2609,CF,20191231,20161231,20171231,2400,91.66,8.34,3.2609,,,"Construction of the collecting system in Coaș 
Construction of the collecting system in Remetea Chioarului",,,NR,PD
28872,RO06,ROAG_107289,"Bistra (Bistra, Crasna Viseului, Valea Viseului)",,,,20221231,20191231,20201231,2460,81.3,18.7,3.76068,,,Construction of the collecting system in Bistra and Crasna Vișeului,3.76068,unidentified funds,NR,PD
28872,RO06,ROAG_107724,Campulung la Tisa (Campulung la Tisa),,,,20221231,20191231,20201231,2300,86.95,13.05,1.61888,,,Construction of the collecting system în com. Câmpulung la Tisa,1.61888,unidentified funds,NR,PD
28872,RO06,ROAG_107010,"Ardusat (Ardusat, Ariesu de Camp, Coltirea)",,2.88,CF,20191231,20161231,20171231,2250,88.88,11.12,2.88,,,"Extension of the collecting system in Ardusat, Coltirea and Arieșu de Câmp",,,NR,PD
28872,RO06,ROAG_107984,"Desesti (Desesti, Harnicesti, Mara)",,,,20221231,20191231,20201231,2300,86.95,13.05,2.154,,,Construction of the collecting system in  Desești,2.154,unidentified funds,NR,PD
28872,RO06,ROAG_107163,"Baiut (Baiut, Poiana Botizii, Strambu Baiut)",,,,20191231,20151231,20161231,2280,87.71,12.29,0.52347,,,Extension of the collecting system in Băiuț,0.52347,National budget,NR,PD
28872,RO06,ROAG_106639,Sarasau (Sarasau),,,,20191231,20151231,20161231,2200,90.9,9.1,0.766291,,,Construction of the collecting system in  Sarasău,0.766291,National Enviromental Funds,NR,PD
28872,RO06,ROAG_109363,"Valea Chioarului (Valea Chioarului, Curtuiusul Mare, Durusa, Fericea, Mesteacan, Varai)",,,,20221231,20191231,20201231,2000,98,2,1.921,,,Construction of the collecting system in Valea Chioarului,1.921,unidentified funds,NR,PD
28872,RO06,ROAG_139713,"Zalau (Zalau, Stana)",,18.943617,CF,20161231,20121231,20151231,62700,98,2,18.943617,0,,Rehabilitation and extension of the collecting system in Zalău,0,,Compliant,C
28872,RO06,ROAG_139893,"Simleu Silvaniei (Simleu Silvaniei, Bicu, Cehei, Pusta)+ Pericei (Pericei, Badacin, Periceiu Mic, Sici)",,4.7309,CF,20171231,20141231,20151231,14000,94.28,5.72,4.7309,0,,"Rehabilitation of sewage network, rehabilitation of main collector in Șimleu Silvaniei",,,low collecting rate of the urban waste waters,NC
28872,RO06,ROAG_139820,"Jibou (Jibou, Cuceu, Husia, Rona, Var)",,4.51863,CF,20201231,20171231,20181231,11600,98.27,1.73,4.51863,0,,"Extension of the discharge pipes, new pumping stations, extension of sewage network in Jibou 
Rehabilitation of sewage network, pumping stations and main collector
Construction of sewege network in  Someș Odorhei",,,low collecting rate of the urban waste waters,NC
28872,RO06,ROAG_142890,"Sarmasag (Sarmasag, Ilisua, Lompirt, Moiad, Poiana Magurii, Tarmure)",,3.619,CF,20191231,20161231,20171231,8400,59.65,40.35,3.619,,,"Extension of sewage network in Sarmasag
Construction of sewage network in Bobota and Derşida",,,low level of waste waters collection,NC
28872,RO06,ROAG_140636,"Crasna (Crasna, Huseni, Marin, Ratin)",,,,20171231,20141231,20151231,5700,52.63,47.37,1.748792,,,"Construction of sewage network in Huteni and Ratin
Extension of sewage network in Crasna and Marin",1.748792,National budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_139759,"Cehu Silvaniei (Cehu Silvaniei, Horoatu Cehului, Motis, Nadis, Ulciug)",,2.49434,CF,20191231,20161231,20171231,5300,98,2,2.49434,,,"Rehabilitation of the collecting system in Cehu Silvaniei
Extention of discharge pipe and sewage network, new pumping stations in Cehu Silvaniei",,,low level of waste waters collection,NC
28872,RO06,ROAG_140333,"Bocsa (Bocsa, Borla, Campia Salaj, Salajeni)+ Chiesd (Chiesd, Colonia Sighetului, Sighetu Silvaniei)",,,,20171231,20141231,20151231,3500,45.71,54.29,2.472674,,,Extension of wastewater sewage network in Bocșa,2.472674,National Environmental Fund,NR,PD
28872,RO06,ROAG_142293,Pericei,,,,20181231,20151231,20161231,2900,97,3,1.1079,,,"Extension of wastewater sewage network in Pericei
-the sewage network will be connected to ROWP Simleu Silvaniei",1.1079,National Environmental Fund,NR,PD
28872,RO06,ROAG_140510,Chiesd,,,,20171231,20141231,20151231,2800,28.57,71.43,1.076015,,,Construction of sewege network in Chieşd,1.076015,National budget,NR,PD
28872,RO06,ROAG_142783,"Surduc (Surduc, Braglez, Cristoltel, Solona, Testioara, Tihau, Turbuta)",,,,20211231,20181231,20191231,2500,96,4,3.717,,,Construction of sewage network in Surduc and Tihau,3.717,National budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_140556,"Cizer (Cizer, Plesca, Pria)",,,,20211231,20181231,20191231,2400,98,2,2.851237,,,"Construction of sewage collecting system in Cizer, Plesca and Pria",2.851237,National budget,NR,PD
28872,RO06,ROAG_143030,"Varsolt (Varsolt, Recea, Recea Mica)",,,,20171231,20141231,20151231,2200,98,2,0.6465,,,Construction of sewage network in Vârşolţ and Recea Mică,0.6465,National budget,NR,PD
28872,RO06,ROAG_136492,Satu Mare + Botiz + Odoreu + Paulesti + Vetis + Lazuri(parte) + Dorolt,,1.907456,CF,20201231,20171231,20181231,105000,98,2,1.907456,0,,"Construction of the collecting system in Apateu/ Culciu
Construction of the collecting system in Martinesti / Odoreu",,,low collecting rate of the urban waste waters,NC
28872,RO06,ROAG_136535,"Carei (Carei, Foieni, Capleni) + Berveni (Berveni, Lucaceni) + Camin (Camin) + Ciumesti (Ciumesti, Horea) + Sanislau (Sanislau, Berea)",,,,20221231,20161231,20181231,36000,75,25,0,,,Improvement of collection rate to Carei sewage network,,,low collecting rate of the urban waste waters,NC
28872,RO06,ROAG_136606,"Negresti Oas + Certeze (Certeze, Huta Certeze, Moiseni)",,5.091337,CF,20201231,20171231,20181231,14000,92.85,7.15,5.091337,0,,"Extension of the collecting system in Negrești Oaș
Construction of sewage collecting system in Tur and Luna/Negrești Oaș",,,low collecting rate of the urban waste waters,NC
28872,RO06,ROAG_137078_01,Trip,,,,20221231,20191231,20201231,8700,71.26,28.74,8.676266,,,"Construction of sewage collecting system in Bixad, Trip and Boinesti",8.676266,unidentified funds,NR,PD
28872,RO06,ROAG_138048,"Livada (Livada, Adrian, Dumbrava, Livada Mica)",,,,20221231,20161231,20181231,7900,63.08,36.92,0,,,Improvement of collection rate to Livada sewage network,,,low level of waste waters collection,NC
28872,RO06,ROAG_139349,"Vama (Vama) + Racsa (Racsa, Racsa Vii) + Orasu Nou (Orasu Nou, Orasu Nou Vii, Prilog, Prilog Viic, Remetea Oasului)",,0.405655,EARDF,20191231,20161231,20171231,7300,41.09,58.91,0.405655,,,"Extension of the collecting system in Racșa 
Construction of sewage collecting system in Vama",,,NR,PD
28454,EL_UWWTD_2018,EL11500501,KERAMOTI,,3.4221,Cohesion fund (CF),20171230,20170426,20151231,,98,2,4.026,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL11500705,PARALIA OFRYNIOY,,5.6814,Cohesion fund (CF),20190630,20170607,20140827,,98,2,6.684,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL11500801,NIKISSIANI,,5.6814,Cohesion fund (CF),20190630,20170607,20140827,,98,2,6.684,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of connection of the existing collecting system  with the UWWTP. 
 Absence of UWWTP",NC
28454,EL_UWWTD_2018,EL12100301,KOPANOS,,7.9084,Cohesion fund (CF),20201231,20111231,20161231,,98,2,9.304,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12101001,MELIKI,,6.2084,Cohesion fund (CF),20201231,20111231,20161231,,98,2,7.304,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12101201,PLATY,,6.171,Cohesion fund (CF),20160930,20081231,20121231,,98,2,7.26,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12200203,VATHYLAKKOS,,2.02215,Cohesion fund (CF),20201231,20111231,20161231,,98,2,2.379,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12200204,GEFYRA,,2.02215,Cohesion fund (CF),20201231,20111231,20161231,,98,2,2.379,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12200205,NEA MESIMVRIA,,8.1175,Cohesion fund (CF),20201231,20111231,20161231,,98,2,9.55,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12200302,VRASNA,,6.0469,Cohesion fund (CF),20201231,20111231,20161231,,98,2,7.114,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12200601,KYMINA,,6.0469,Cohesion fund (CF),20201231,20111231,20161231,,98,2,7.114,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12200603,NEA MALGARA,,6.0469,Cohesion fund (CF),20201231,20111231,20161231,,98,2,7.114,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12201001,VASSILIKA,,7.2896,Cohesion fund (CF),20201231,20111231,20161231,,98,2,8.576,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12202101,ZAGLIVERI,,5.27085,Cohesion fund (CF),20201231,20161231,20161231,,98,2,6.201,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12202401,LAGADAS,,2.01705,Cohesion fund (CF),20200930,20140930,20160930,,98,2,2.373,,,"The construction project  for the necessary infrastructure completion is  in progressfor for the 
guarantee of  the satisfactory operation",,,Lack of sufficient number of samples due to financial problems  and  to shortage of qualified personnel,NC
28872,RO06,ROAG_137773_01,Halmeu,,9.378327,CF,20191231,20161231,20171231,6800,97.6,2.4,9.378327,,,"Extension of the collecting system in Halmeu, Mesteacan, Porumbesti and Cidreag
-the sewage network will be connected to ROWP Turulung",,,low level of waste waters collection,NC
28872,RO06,ROAG_137238,"Calinesti Oas (Coca, Lechinta)",,0.263813,EARDF,20191231,20161231,20171231,5700,43.85,56.15,0.263813,,,Extension of the collecting system in Călinești Oaș,,,NR,PD
28872,RO06,ROAG_138299,"Odoreu (Berindan, Martinesti)",,,,20221231,20161231,20181231,4800,86,14,0,,,"Improvement of collection rate to Odoreu sewage network
- the sewage network will be connected to ROWP Satu Mare",,,low level of waste waters collection,NC
28872,RO06,ROAG_136857,Ardud,,0.946429,CF,20201231,20171231,20181231,4500,98,2,0.946429,,,Extension of the collecting system in Ardud,,,low level of waste waters collection,NC
28872,RO06,ROAG_137194,Botiz,,,,20221231,20161231,20181231,4400,79,21,0,,,"Improvement of collection rate to Botiz sewage network
- the sewage network will be connected to ROWP Satu Mare",,,low level of waste waters collection,NC
28872,RO06,ROAG_138217,"Moftinu (Moftinu Mic, Domanesti, Ghilvaci, Moftinu Mare)",,0.651358,Interreg RO-HU,20171231,20141231,20151231,4400,68.18,31.82,0.651358,,,"Construction of sewage collecting system in Moftinu Mare, Moftinu Mic, Domanesti, Ghilvaci, Ghilvaci Gara, sanmiclau, Ghirolt, Istrau",,,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_139189,"Turt (Turt, Turt Bai, Gherta Mare)",,6.365026,CF,20201231,20171231,20181231,5650,59.29,40.71,6.365026,,,Extension of the collecting system in Turț,,,low level of waste waters collection,NC
28872,RO06,ROAG_139401,"Viile Satu Mare (Viile Satu Mare, Cionchesti, Medisa, Tataresti, Tireac)",,0.629016,EARDF,20191231,20161231,20171231,4150,60.24,39.76,0.629016,,,"Extension of the collecting system in Viile Satu Mare
Construction of sewage collecting system in Cionchesti, Tataresti, Tireac, Medisa",,,NR,PD
28872,RO06,ROAG_137041,Berveni,,,,20191231,20161231,20171231,4000,98,2,0.5,,,Construction of sewage collecting system in Berveni and Lucăceni,0.5,National Environmental Fund,NR,PD
28872,RO06,ROAG_136928,Batarci (Comlausa),,6.81412,CF,20201231,20171231,20181231,3800,97.36,2.64,6.81412,,,"Construction of sewage collecting system in Bătarci, Tamaseni and Comlausa",,,NR,PD
28872,RO06,ROAG_137755,"Gherta Mica (Gherta Mica) + Calinesti Oas (Calinesti Oas, Coca, Lechinta, Pasunea Mare)",,,,20191231,20161231,20171231,3600,93.47,6.53,0.556668,,,Extension of the collecting system in Gherța Mică,0.556668,National budget,NR,PD
28872,RO06,ROAG_138093,"Mediesu Aurit (Mediesu Aurit, Babasesti, Iojib, Mediesu Raturi, Medies Vii, Potau, Romanest )",,3.364958,CF,20201231,20171231,20181231,3550,87.32,12.68,3.364958,,,"Extension of the collecting system in Medieșu-Aurit
Construction of sewage collecting system in Romanesti",,,low level of waste waters collection,NC
28454,EL_UWWTD_2018,EL12600701,IRAKLIA,,3.3456,Cohesion fund (CF),20201231,20111231,20161231,,98,2,3.936,,,Construction  of collecting system,,,Absence of collecting system,NC
28872,RO06,ROAG_138930_02,Supuru de Jos,,,,20191231,20161231,20171231,3450,86.37,13.63,1.369928,,,"Construction of sewage collecting system in Supuru de Jos, Dobra, Hurezu",1.369928,National budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_137979,Lazuri,,,,20221231,20161231,20181231,3300,92,8,0,,,"Improvement of collection rate to Odoreu sewage network
-  the sewage network will be connected to ROWP Satu Mare",,,low level of waste waters collection,NC
28872,RO06,ROAG_138173,"Micula (Micula, Bercu Nou, Micula Noua) + Agris ( Agris, Ciuperceni) + Lazuri (Nisipeni, Bercu)",,0.571051,CF,20201231,20171231,20181231,3150,98,2,0.571051,,,Extension of the collecting system in Micula,,,NR,PD
28872,RO06,ROAG_136811,"Apa (Apa, Someseni)",,0.88976,EARDF,20191231,20161231,20171231,3150,79.36,20.64,0.88976,,,"Extension of the collecting system in Apa
Construction of sewage collecting system in Someșeni/Apa",,,NR,PD
28872,RO06,ROAG_137559_01,Caraseu,,3.392969,CF,20201231,20171231,20181231,3140,93,7,3.392969,,,"Extension of the collecting system in Cărășeu/ Culciu
Construction of sewage collecting system in Culciu Mare, Corod and Culciu Mic",,,low level of waste waters collection,NC
28872,RO06,ROAG_139367,Vetis (Oar),,2.082381,CF,20201231,20171231,20181231,3000,94,6,2.082381,,,"Extension of the collecting system in Decebal
-  the sewage network will be connected to ROWP Satu Mare",,,low level of waste waters collection,NC
28872,RO06,ROAG_138672,"Sanislau (Berea, Ciumesti)",,4.985202,CF,20201231,20171231,20181231,3000,89,11,4.985202,,,"Construction of sewage collecting system  in Sanislau
-  the sewage network will be connected to ROWP Carei",,,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_137853,"Hodod (Hodod, Giurtelecu Hododului, Lelei, Nadisu Hododului)",,,,20221231,20191231,20201231,2750,94.54,5.46,4.292828,,,Construction of sewage collecting system  in Hodod,4.292828,unidentified funds,NR,PD
28872,RO06,ROAG_139152,Tarsolt,,7.564498,CF,20201231,20171231,20181231,2750,98,2,7.564498,,,Construction of sewage collecting system in Tarsolt,,,NR,PD
28872,RO06,ROAG_139018,"Tarna Mare (Tarna Mare, Bocicau, Valea Seaca) + Batarci (Batarci, Comlausa, Tamaseni, Sirlau)",,1.44054,CF,20201231,20171231,20181231,2600,88.46,11.54,1.44054,,,Extension of the collecting system in Tarna Mare,,,low level of waste waters collection,NC
28872,RO06,ROAG_136722,"Acis (Acis, Mihaieni)",,,,20171231,20141231,20151231,2700,98,2,1.035,,,Construction of sewage collecting system in Acâș,1.035,National budget,Absence of the collection systems and IAS,NC
28872,RO06,ROAG_139063,Terebesti,,,,20221231,20191231,20201231,2600,96.15,3.85,3.998937,,,"Construction of sewage collecting system in Terebești, Gelu and Pișcari",3.998937,unidentified funds,NR,PD
28872,RO06,ROAG_139223,Turulung (Draguseni),,3.192276,CF,20191231,20161231,20171231,2600,98,2,3.192276,,,Extension of the collecting system in Turulung,,,low level of waste waters collection,NC
28872,RO06,ROAG_137112,"Barsau (Barsau, Barsaul de Jos)",,3.315558,CF,20201231,20171231,20181231,2500,98,2,3.315558,,,Extension of the collecting system in Bârsău de Sus and  Bârsău de Jos,,,NR,PD
28454,EL_UWWTD_2018,EL12202406,LAGYNA,,3.4,Cohesion fund (CF),20201231,20161231,20161231,,98,2,4,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12202901,TRILOFO,,0.4709,Cohesion fund (CF),20201231,20111231,20161231,,98,2,0.554,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12203501,STAVROS,,6.3869,Cohesion fund (CF),20201231,20111231,20161231,,98,2,7.514,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12203601,SOCHOS,,3.69325,Cohesion fund (CF),20201231,20161231,20161231,,98,2,4.345,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12204101,CHALKIDONA,,6.0537,Cohesion fund (CF),20201231,20111231,20161231,,98,2,7.122,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12204102,ADENDRO,,6.0537,Cohesion fund (CF),20201231,20111231,20161231,,98,2,7.122,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12300110,CHORYGIO,,1.6252,Cohesion fund (CF),20160930,20081231,20111231,,98,2,1.912,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of connection of the existing collecting system  with the UWWTP. 
 Absence of UWWTP",NC
28454,EL_UWWTD_2018,EL12300304,NEA SANTA,,1.53425,Cohesion fund (CF),20201231,20111231,20161231,,98,2,1.805,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12300401,GOUMENISSA,,3.4408,Cohesion fund (CF),20201231,20111231,20161231,,98,2,4.048,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12400201,ARIDEA,,6.8578,Cohesion fund (CF),20201231,20111231,20161231,,98,2,8.068,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12400801,GALATADES,,3.6499,Cohesion fund (CF),20201231,20111231,20161231,,98,2,4.294,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12400804,KARYOTISSA,,3.6499,Cohesion fund (CF),20201231,20111231,20161231,,98,2,4.294,,,Construction  of collecting system,,,Absence of collecting system,NC
28454,EL_UWWTD_2018,EL12401001,PELLA,,4.48545,Cohesion fund (CF),20201231,20111231,20161231,,98,2,5.277,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28454,EL_UWWTD_2018,EL12600606,NEO SOULI,,7.84125,Cohesion fund (CF),20201231,20161231,20161231,,98,2,9.225,,,"Construction  of 
collecting system and   UWWTP",,,"Absence of 
collecting system and 
UWWTP",NC
28562,IT006,IT02160635000016,COURMAYEUR,,,,20191231,20160701,20170101,60000,,,3.83,,,completamento della rete fognaria di adduzione al depuratore comprensoriale (I° lotto),3.825,Regione Autonoma Valle d'Aosta,rete fognaria di adduzione all'impianto di depurazione comprensoriale non completa,C
28562,IT006,IT02160635000018,PONT-SAINT-MARTIN,,,,20211031,20180930,20181031,13500,,,3.68,,,completamento della rete fognaria di adduzione al futuro impianto di depurazione comprensoriale,3.682,Regione Autonoma Valle d'Aosta,rete fognaria di adduzione al futuro impianto di depurazione comprensoriale non completa,NC
