ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
49075,IT007,IT18Q90000001666,Petilia Policastro,,2.2,ERDF,20241231,20201231,20211231,,,,2.2,,,Adeguamento e completamento dei sistemi di racolta,,,Rete fognaria da completare,NC
49075,IT007,IT1981022_03,VALDERICE_BONAGIA,Agglomerato in procedura d'infrazione 2014/2059- Realizzazione dell'iInterverto a cura del Commissario Unico per la Depurazione -Copertura Finanziaria Delibera CIPE 60/2012,,,20231231,20210630,20220101,,,,3.5,,,completamento della rete fognaria – 1° intervento,,,Parte dell’agglomerato che scarica senza collettamento e trattamento,NC
49075,IT007,IT090000000159,PISTOIA,,,,20211231,20050101,20170101,,,,23.38,,,Realizzazione nuovo depuratore. Adeguamento e potenziamento impianto esistente. Collettamento scarichi non depurati,,,Parziale collettamento all'impianto di depurazione,NC
49075,IT007,IT090000000004,POGGIO_A_CAIANO,,,,20191101,20110101,20160608,,,,1.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC
49075,IT007,IT090000000083,POMARANCE,,,,20201231,20140101,20160101,,,,3.53,,,Realizzazione nuovo depuratore e collettamento scarichi non depurati al nuovo impianto,,,Mancanza dell'impianto di depurazione,NC
49075,IT007,IT09Q90000001478,PONTICINO,,,,20201031,20161231,20171231,,,,1.377096,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC
49075,IT007,IT090000000106,PORTOFERRAIO,,,,20190131,20101001,20110101,,,,9.369201,,,Realizzazione nuovo depuratore e collettamento scarichi attualmente già depurati,,,Depurazione inadeguata,NC
49075,IT007,IT090000000157,QUARRATA,,,,20211231,20181231,20191231,,,,0.6,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC
49075,IT007,IT090000000125,REGGELLO,,,,20211231,20181231,20191231,,,,0.65,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC
49075,IT007,IT090000000123,RUFINA,,,,20201231,20150101,20150101,,,,1.2,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC
49075,IT007,IT09Q90000001488,SAN_CASCIANO_IN_VAL_DI_PESA,,,,20211231,20171231,20191231,,,,12.6,,,Realizzazione nuovo depuratore e collettamento scarichi,,,Mancanza dell'impianto di depurazione,NC
49075,IT007,IT090000000072,SANTA_MARIA_A_MONTE,,,,20201231,20030101,20130101,,,,5.73,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC
49075,IT007,IT090000000006,SEANO,,,,20211231,20101231,20121231,,,,1.1,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC
49075,IT007,IT090000000126,SIECI,,,,20191101,20151231,20161231,,,,0.4,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC
49199,RO07,ROAG_177762,Soveja,,,,20271231,20110101,20120101,3051,98,2,4.23,,,Extension of the collecting system,4.23,OF,Low collecting rate of the urban wastewater,NC
49199,RO07,ROAG_100790,Adunatii Copaceni,,,,20261231,20161231,20171231,6487,100,0,5.801811,0,,Construction of a new sewage treatment works,5.801811,national budget,Absence of the waste water collection systems and IAS,NC
49199,RO07,ROAG_128383,Potcoava-Scornicesti,,1.17400601,CF,20261231,20161231,20191231,6373,100,0,2.4527983,0,,Extension of the sewage collecting system and pumping stations,1.27879229,national budget,waste water collection levels below the compliance values,NC
49199,RO07,ROAG_152136,Bogdana,,,,20261231,20191231,20201231,2522,100,0,4.8377816,0,,Construction of a new sewage treatment works,4.8377816,national budget,Absence of waste water collection and IAS,NC
49199,RO07,ROAG_50898,Anina,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,3.2366664,CF,20271231,20070331,20070630,4600,98,0,5.476586,0,,"OG 7 - completed; POS:100% remained to be executed (24,97 km extension and 3,413 km rehabilitation);
Phase II: extension of 4.95 Km sewerage network, including connections to the sewage system
1 wastewater pumping station, discharge pipeline",2.23992,"National and local budget;
own financial sources regional operator of sewerage services SC AQUACARAS SA",rates of connection to centralized sewerage systems lower than compliance rates; wastewater discharge directly into the water source,NC
49199,RO07,ROAG_157255,Giarmata,connection to Timisoara sewege system,3.764798,"CF, EARDF",20271231,20171231,20181231,4927,96.51,1.49,5.698825,0.390406,bank loan but the contract is not yet signed,"CF:sewege network, discharge pipeline 24,482 km,8 wastewater pumping station,1097 connections; connection to Timisoara sewege system
EARDF:8,387 km sewege network,505 connections;
PNDL:5,598 km sewege network,2 wastewater pumping station,158 connections",1.543621,National and local budget,Absence of collection and IAS,NC
49199,RO07,ROAG_156632,Darova,Costs related to the effective connection of the population to the sewerage system can not be appreciated for lack of information.Costs will be covered by the inhabitants (private sources).,0.42095,EARDF,20271231,20170101,20170101,1710,98,0,0.719837,0,,"New sewerage network, discharge pipeline (12,972 Km), 300 connections to the sewerage system; 3 wastewater pumping station",0.298887,National and local budget,the network is completed less the effective connection of the houses,NC
49199,RO07,ROAG_96646,Cristesti,,0.17,CF,20271231,20150101,20160101,4136,98,2,0.17,,,Extension of the collecting system;,,,Low collecting rate of the urban wastewater,NC
49199,RO07,ROAG_176800,Movilita,,,,20271231,20120101,20130101,2712,100,0,1.3,,,Extension of the collecting system,1.3,OF,Low collecting rate of the urban wastewater,NC
49199,RO07,ROAG_25638,Strugari,,,,20271231,20150101,20170101,2565,100,0,0.75,,,Extension of the collecting system;,0.75,"National budget, local budget",Low collecting rate of the urban wastewater,NC
49199,RO07,ROAG_26298,Zemes,,1.39,CF,20271231,20120101,20130101,4678,100,0,1.39,,,Rehabilitation of the collecting system;,,,Compliant,C
49199,RO07,ROAG_43411,Insuratei,costs spent before 2016 and future costs for 2017-2027  for the UWWTP compliance; unknown costs of the connection of the population to the sewerage system/UWWTP  - lack of information,3.429,CF,20231231,20110101,20110914,6246,100,0,4.412,0,,Phase I and II: Extension and rehabilition of the wastewater sewage collection system - pumping stations for connection to the Insuratei UWWTP ROWP_43411_01,0.983,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_93888,Lehliu Gara,,1.494,CF,20231231,20170101,20210101,6787,100,0,1.87,0,,Extension of the UWW sewage collection system to be treated in Lehliu-Gara UWWTP ROWP_93888_01,0.376,"National budget, Local budget",Absence of a part of collection and IAS; Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_100683,Urziceni,,4.438,CF,20231231,20170101,20210101,23594,100,0,5.555,0,,Extension and rehabilition of the UWW sewage collection system to be treated in Urziceni UWWTP ROWP_100683_01 and improvement of wastewater collecting rate,1.117,"National budget, Local budget",Absence of a part of wastewater collection system; Lower collecting rate of urban wastewate for compliance,NC
49199,RO07,ROAG_131274,Poiana Campina,,3.99,CF,20181231,20170101,20170101,4900,100,0,4.694,0,,Extension of existing UWW sewage collection system to be treated in ROWP SC Jovila Construct Poiana Campina-ROWP_131274_01 and improvement of wastewater collecting rate,0.704,"National budget, Local budget",Absence of a part of wastewater collection system; Lower collecting rate of urban wastewate for compliance,NC
49199,RO07,ROAG_60749,Costinesti,,2.158112,CF,20161231,20111231,20121231,7291,100,,2.69764,0,,"Agglomeration with 100% connection to the sewer network. Connected to ROWP RAJA Eforie Sud. No measures for compliance. Sewerage network rehabilitation - 6,211 km; New waste water pumping stations - 1 piece; New extension discharge pipes - 0,245 km; rehabilitation of the discharge pipe - 7,120 km. Connected to ROWP RAJA Eforie Sud.",0.539528,National and local budget,Compliant,C
49199,RO07,ROAG_159954,Carcaliu,,0,,20231231,20151231,20161231,2457,100,,0.147806,0,,Construction of new sewerage network = 5 km,0.147806,National Environmental Funds,Absence of collection and IAS,NC
49199,RO07,ROAG_71055,Bradesti,,4.646085,CF,20241231,20170101,20190101,4194,100,0,5.466363,0,,"Construction of a new sewage treatment works (7,838 Km pipelines)",0.820278,"National budget, Local budget (municipality)",Absence of collection and IAS,NC
49199,RO07,ROAG_70110,Podari,,4.8433,CF,20241231,20170101,20190101,7206,100,0,5.698,0,,"Construction of a new sewage treatment works (14,99 Km pipelines)",0.8547,"National budget, Local budget (municipality)",Low collecting rate of waste waters,NC
49199,RO07,ROAG_119901,Ungheni,,0,,20181231,20121231,20131231,3787,98,0,2.4451,0,,Construction of the sewage system,2.4451,National and local budgets,Lack of sewage network,NC
49199,RO07,ROAG_58730,Moldovenesti,,0,,20181231,20121231,20131231,3440,98,0,1.4201,0,,Construction of the sewage system,1.4201,National and local budgets,low level of connection to the sewage system,NC
49199,RO07,ROAG_9501,Curtici,,2.125,CF,20201231,20121231,20131231,8034,98,0,2.125,0,,Construction of 2 pumping station; extension of the sewage system in Curtici (15 km),0,,insufficient sewage infrastructure,NC
49199,RO07,ROAG_64577,Moacsa,,,,20271231,20170108,20200331,2090,98,2,3.117762,,,Construction  of the sewage collection system (19 km)                    Wastewater pumping stations (3 pieces),3.117762,National and local budget,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_145300,Porumbacu de Jos,,,,20271231,20160321,20170531,3034,98,2,0.76696,,,Construction  of the sewage collection system,0.76696,National and local budget,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_171940,Otesani,,,,20271231,20170902,20200531,2641,98,2,2.593785,,,Construction  of the sewage collection system (23 km)     Wastewater pumping stations (7 pieces),2.593785,National and local budget,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_128622,Scarisoara,,0.926747,CF,20271231,20160620,20200331,2616,98,2,1.09029,0.028348,EBRD,"Construction  of the sewage collection system (4,663 km)     Wastewater pumping stations (3 pieces)                                   Connection to ROWP_125668_01 (UWWTP Babiciu)",0.135195,National and local budget,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_33211,"Dumitra (Dumitra, Cepari,Tarpiu)",,0.328589,CF,20241231,20201231,20211231,5157,98,2,0.328589,,,Extension of collecting system in Dumitra,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_108721,Satulung,,,,20271231,20201231,20211231,2228,98,2,0.91848,,,Construction of the collecting system in Satung,0.91848,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_36499,Calarasi,"Delay of this project due to financial problems, only 7.2 km done at the end of 2018.",0,,20261231,20141031,20201231,2517,100,0,1.862182,0,,"Extension of the wastewater sewage collection system (10,26 km)",1.862182,National and local Budget,The sewage collection system requires extension.,NC
49199,RO07,ROAG_38982,Suharau,,0,,20261231,20161231,20161231,4804,100,0,11.371163,0,,"Construction of the sewage collection system (70,15 km)
Construction of new pumping stations",11.371163,National and local Budget,Absence of collection,NC
49199,RO07,ROAG_36015,Dorohoi,"Financing contract no.9/15.12.2016; beneficiary: SC. NOVA APASERV.SA
EU co-financing rate: 85%; National contribution: 13% and beneficiary contribution: 2%;",6.01313548,CF,20210130,20161215,20200130,32132,100,0,7.07427704,0,,"Rehabillitation (2,842 km) and extension of the sewage collection system in Dorohoi and Broscauti (with 21,152 km)",1.06114156,National and local Budget; Beneficiary contribution,"The sewage collection system requires extension and rehabilitation
Low collecting rate of the urban waste waters",NC
49199,RO07,ROAG_35740,Botosani,,3.66799905,CF,20191130,20150302,20181130,133154,100,0,4.315293,0,,"Extension of the sewage collection system (28,92 km)
Construction of new pumping stations (13)",0.64729395,National and local Budget; Beneficiary contribution,"The sewage collection system requires extension.
There are still undersized collectors, overloaded, causing flood.",NC
49199,RO07,ROAG_138930_02,Supuru de Jos,,,,20271231,20201231,20211231,3460,98,2,0,,,Connections at the existing collecting system,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_138173,"Micula, Bercu",,2.019333,CF,20231231,20201231,20211231,3200,98,2,2.019333,,,"Extension of the collecting system in Micula
Construction of the collecting system in Bercu",,,absence of collection and IAS,NC
49199,RO07,ROAG_136811,Apa (Someseni),,0.88976,EARDF,20231231,20201231,20211231,3192,98,2,1.833964,,,"Extension of the collecting system in Apa
Construction of sewage collecting system in Someșeni",0.944204,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_139367,Vetis (Oar),,2.058138,CF,20231231,20201231,20211231,3084,98,2,2.879486,,,"Extension of the collecting system in Decebal
Extension of the collecting system in Vetis and Oar",0.821348,National Environmental Fund,absence of collection and IAS,NC
49199,RO07,ROAG_138672,"Sanislau (Berea, Ciumesti)",,3.653931,CF,20271231,20201231,20211231,3008,98,2,3.653931,,,Construction of sewage collecting system  in Sanislau,,,absence of collection and IAS,NC
49199,RO07,ROAG_137853,Hodod,,,,20271231,20201231,20211231,2837,98,2,0.56795,,,Construction of sewage collecting system  in Hodod,0.56795,National budget,absence of collection and IAS,NC
49199,RO07,ROAG_139152,Tarsolt,,2.926776,CF,20271231,20201231,20211231,2778,98,2,2.926776,,,Construction of sewage collecting system in Tarsolt,,,absence of collection and IAS,NC
49199,RO07,ROAG_139018,Tarna Mare,,1.470286,CF,20231231,20201231,20211231,2761,98,2,1.470286,,,Extension of the collecting system in Tarna Mare,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_136722,Acas,,,,20201231,20171231,20181231,2719,98,2,1.290303,,,Construction of the collecting system in Acas and Mihaieni,1.290303,National budget,absence of collection and IAS,NC
49199,RO07,ROAG_139223,Turulung (Draguseni),,2.839049,CF,20231231,20201231,20211231,2648,98,2,2.839049,,,Extension of the collecting system in Turulung,,,absence of collection and IAS,NC
49199,RO07,ROAG_137112,"Barsau (Barsau, Barsaul de Jos)",,1.998169,CF,20231231,20201231,20211231,2513,98,2,1.998169,,,Extension of the collecting system in Bârsău de Sus and  Bârsău de Jos,,,absence of collection and IAS,NC
49199,RO07,ROAG_137283,Camarzana,wastewater collected in the aggomeration will be treated in the new WWTP in Tirsolt (according to Master Plan),3.92981,CF,20231231,20201231,20211231,2481,98,2,3.92981,,,Construction of sewage collecting system in Camarzana,,,absence of collection and IAS,NC
49199,RO07,ROAG_137149,Bogdand,,,,20271231,20201231,20211231,2469,98,2,0,,,"Construction of sewage collecting system in Bogdand, Corund and Ser",,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_138627,"Pomi (Pomi, Aciua, Bicau, Borlesti)",,,,20241231,20201231,20211231,2422,98,2,8.668121,,,"Construction of sewage collecting system in Pomi, Bolesti, Aciua",8.668121,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_58026,Agris,,,,20271231,20201231,20211231,2403,98,2,0,,,Connections at the existing collecting system,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_139063,Terebesti,,,,20271231,20201231,20211231,2692,98,2,1.2,,,Construction of the collecting system,1.2,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_138360,Orasu Nou (Prilog),,1.794029,CF,20231231,20201231,20211231,2011,98,2,1.794029,,,Construction of sewage collecting system in Orasu Nou,,,absence of collection and IAS,NC
49199,RO7,ROAG_33131,"Chiuza (Chiuza, Sasarm, Piatra)",,,,20271231,20201231,20211231,2000,98,2,0,,,Connections at the existing collecting system,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_37299,Flamanzi,Calculation of the investment cost: 8.178 millions euro for the extension of the sewage collection system (project BT-CL-05),6.95107985,CF,20201001,20160606,20191001,16048,100,0,8.177741,0,,"Extension of the sewage collection system for Flamanzi - with 37,330 km, for Frumusica with 24,405 km
Construction of new pumping stations",1.22666115,National and local Budget,The sewage collection system requires extension.,NC
49199,RO07,ROAG_36603,Cosula,"14,758 km done at 2018-07-1.",0,,20180701,20161231,20161231,2970,100,0,0.83135,0,,"Construction of the sewage collection system (50,892 km)
Construction of new pumping stations",0.83135,National and local Budget,Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_37547,Havarna,,0,,20211231,20161231,20161231,2889,100,0,2.616852,0,,"Extension of the sewage collection system (35,5 km)
Construction of new pumping stations",2.616852,National and local Budget,The sewage collection system requires extension. New pumping stations are necessary too.,NC
49199,RO07,ROAG_36756,Corni,Financed through National Program of Local Development,0,,20211231,20161231,20161231,4328,100,0,0.7711785,0,,"Construction of the sewage collection system (32,44 km)
Construction of new pumping stations",0.7711785,National and local Budget,Absence of collection,NC
49199,RO07,ROAG_39836,Vorniceni,,0,,20211231,20161231,20161231,3839,100,0,9.781575,0,,"Construction of the sewage collection system (60 km)
Construction of new pumping stations",9.781575,National and local Budget,Absence of collection,NC
49199,RO07,ROAG_37173,Draguseni,,0,,20261231,20161231,20161231,2436,100,0,4.96061,0,,"Construction of the sewage collection system for Draguseni and Podriga (30,2 km)
Construction of new pumping stations",4.96061,National and local Budget,Low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_39738,Vladeni,,0,,20261231,20161231,20161231,2809,100,0,6.965213,0,,"Construction of the sewage collection system (43 km)
Construction of new pumping stations",6.965213,National and local Budget,Absence of collection,NC
49199,RO07,ROAG_39266,Todireni,,0,,20261231,20161231,20161231,3920,100,0,1.722705,0,,Extension of the sewage collection system (11 km),1.722705,National and local Budget,The sewage collection system requires extension. Low collecting rate of the urban waste waters;,NC
49199,RO07,ROAG_129576,Traian,,,,20271231,20160620,20200331,3142,98,2,3.855963,,,"Construction  of the sewage collection system (30,2 km)     Wastewater pumping stations (1 pieces)",3.855963,Other funds,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_125882,Bobicesti,,,,20191231,20170321,20170531,3057,98,2,0.585339,,,"Extension of the sewage collection system (2,32 km)                                                                                                Wastewater pumping stations (1 pieces)",0.585339,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
49199,RO07,ROAG_129148,Strejesti,,,,20271231,20160620,20170531,3034,98,2,0.633024,,,"Extension of the sewage collection system (3,4 km)",0.633024,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
49199,RO07,ROAG_128187,Parscoveni,,,,20271231,20160620,20200331,3123,98,2,1.035,,,"Construction  of the sewage collection system (14,7 km)     Wastewater pumping stations (3 pieces)",1.035,National and local budget,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_128230,Plesoiu,,,,20271231,20160620,20170531,2296,98,2,0.5427,,,Connection to sewer,0.5427,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
49199,RO07,ROAG_127153,Gostavatu,,1.312113,CF,20271231,20160620,20200331,2462,98,2,1.543662,0.040135,EBRD,"Construction  of the sewage collection system (6,602 km)     Wastewater pumping stations (3 pieces)                                   Connection to ROWP_125668_01 (UWWTP Babiciu)",0.191414,National and local budget,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_129905,Visina,,1.267652,CF,20231231,20160620,20200331,2410,98,2,1.491355,0.036903,EBRD,"Extension  of the sewage collection system (15,527 km)     Wastewater pumping stations (2 pieces)",0.1868,National and local budget,collection and treatment rates (% p.e. ) are lower than the rates of compliance,NC
49199,RO07,ROAG_127233,Grojdibodu,,,,20271231,20160620,20200331,2850,98,2,3.855963,,,"Construction  of the sewage collection system (20,3 km)     Wastewater pumping stations (1 pieces)",3.855963,Other funds,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_128533,Redea,,,,20271231,20160620,20200331,2286,98,2,5.390838,,,Construction  of the sewage collection system (27.84 km)     Wastewater pumping stations (2 pieces),5.390838,National and local budget,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_129825,Verguleasa,,,,20271231,20160620,20200331,2364,98,2,4.12479,,,"Construction  of the sewage collection system (20,88 km)     Wastewater pumping stations (2 pieces)",4.12479,Other funds,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_128579,Rotunda,,,,20271231,20160620,20200331,2706,98,2,6.23487,,,"Extension of the sewage collection system (32,48 km)                                                                                                Wastewater pumping stations (2 pieces)",6.23487,National and local budget,Absence of the collection systems and IAS,NC
49199,RO07,ROAG_33257,"Feldru (Feldru, Nepos)",,2.744667,CF,20241231,20201231,20211231,7409,98,2,2.744667,,,Extension of collecting system in Feldru,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_33346,Ilva Mare,,2.016132,CF,20241231,20201231,20211231,2500,98,2,2.016132,,,Extension of collecting system in Ilva Mare,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_33373,Ilva Mica,,0.757437,CF,20241231,20201231,20211231,2790,98,2,1.907437,,,Extension of collecting system in Ilva Mică,1.15,National budget,absence of collection and IAS,NC
49199,RO07,ROAG_33444,Lechinta,,0.644936,CF,20241231,20201231,20211231,4114,98,2,0.644936,,,Extension of collecting system in Lechinţa,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_33523,Lesu,,0.308204,CF,20231231,20201231,20211231,2969,98,2,0.308204,,,Extension of collecting system in Lesu,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_33550,Livezile,,0.035629,CF,20231231,20201231,20211231,2402,98,2,0.035629,,,Extension of collecting system in Livezile,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_33612,Lunca Ilvei,,1.208381,CF,20231231,20201231,20211231,3552,98,2,1.208381,,,Extension of  collecting system in Lunca Ilvei,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_33630,"Maieru (Maieru, Anies)",,1.552174,CF,20231231,20201231,20211231,8634,98,2,1.552174,,,Extension of  collecting system in Maieru and Anies,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_33998_01,Nimigea,,2.067625,CF,20231231,20201231,20211231,2213,98,2,2.067625,,,Constuction of collecting system in Nimigea,,,absence of collection and IAS,NC
49199,RO07,ROAG_34164,Parva (Parva),,0.573684,CF,20231231,20201231,20211231,2959,98,2,0.573684,,,Extension of collecting system in Parva,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_34191,"Petru Rares (Reteag, Bata, Mihaesti)",,4.355368,CF,20231231,20201231,20211231,4029,98,2,4.355368,,,Extension of collecting system in Reteag,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_33266,Rebra  (Rebra),,0.793715,CF,20231231,20201231,20211231,3344,98,2,0.793715,,,Extension of collecting system in Rebra,,,absence of collection and IAS,NC
49199,RO07,ROAG_34299,Rebrisoara,,0.328061,CF,20231231,20201231,20211231,3092,98,2,0.328061,,,Extension of collecting system in Rebrisoara,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_34342,Rodna,,,,20271231,20201231,20211231,5461,98,2,0,,,Connections at the existing collecting system,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_34627,Sant,,,,20271231,20201231,20211231,3325,98,2,0,,,Connections at the existing collecting system,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_34654,"Sieu (Sieu, Posmus, Pintic)",,,,20271231,20201231,20211231,4674,98,2,0,,,Connections at the existing collecting system,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_108464,Petrova,,,,20221231,20191231,20201231,2538,98,2,2.102203,,,Construction of the collecting system in Petrova,2.102203,National budget,absence of collection and IAS,NC
49199,RO07,ROAG_107528,Budesti,,,,20271231,20231231,20241231,2239,98,2,1.698,,,Construction of the collecting system in Budești,1.698,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_108561,Remeti,,2.181,CF,20231231,20201231,20211231,2490,98,2,2.181,,,Construction of collecting system in Remeti,,,absence of collection and IAS,NC
49199,RO07,ROAG_108954,Sapanta,,0.5,CF,20231231,20201231,20211231,2924,98,2,0.5,,,Construction of the collecting system in Săpânța,,,absence of collection and IAS,NC
49199,RO07,ROAG_137906,Homoroade,,,,20271231,20201231,20211231,2858,98,2,0,,,Construction of the collecting system in Homoroade,,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_108927,Salsig-Gardani,,,,20191231,20161231,20171231,2757,98,2,0.11553,,,Extension of the collecting system,0.11553,Local budget,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_108231,Lapus,,1.1,EARDF,20241231,20201231,20211231,3753,98,2,1.1,,,Extension of the collecting system in Lăpuș,,,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_107494,Botiza,,,,20211231,20181231,20191231,2733,98,2,0.66262,,,Extension of the collecting system in Botiza,0.66262,National budget,absence of collection and IAS,NC
49199,RO07,ROAG_107724,Campulung la Tisa,,,,20241231,20201231,20211231,2497,98,2,0.717563,,,Construction of the collecting system,0.717563,National budget,absence of collection and IAS,NC
49199,RO07,ROAG_107412,Bogdan Voda,,,,20271231,20201231,20211231,2457,98,2,0,,,Construction of the collecting system,,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_108213,Ieud,,,,20241231,20201231,20211231,4384,98,2,2.118006,,,Extension of the collecting system,2.118006,National budget,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_108703,Ruscova,,,,20211231,20181231,20191231,5664,98,2,1.021825,,,Extension of the collecting system,1.021825,National Environmental Fund,absence of collection and IAS,NC
49199,RO07,ROAG_106826_01,Rogoz,,,,20271231,20201231,20211231,2182,98,2,0,,,Construction of the collecting system,,unidentified funds,absence of collection and IAS,NC
49199,RO07,ROAG_106657,Vadu Izei,,,,20211231,20181231,20191231,3222,98,2,0.27794,,,Construction of the collecting system,0.27794,National budget,absence of collection and IAS,NC
49199,RO07,ROAG_109513,Viseu de Jos,,,,20191231,20161231,20171231,5026,98,2,0.747695,,,Extension of the collecting system,0.747695,National budget,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_107010,"Ardusat (Ardusat, Ariesu de Camp, Coltirea)",,,,20241231,20201231,20211231,2010,98,2,1.6,,,Extension of the collecting system,1.6,National budget,low collecting rate of the urban waste waters,NC
49199,RO07,ROAG_76978,Pechea,,4.136108,CF,20200822,20170428,20180723,15615,100,0,4.136108,0,,"Extension of the sewage collection system for Pechea, Cuza Voda, Slobozia Conachi (15,739 km)
Construction of 30 new pumping stations in Pechea and Slobozia Conachi nd construction of waste water discharge pipes (5,520 km)",0,,Low collecting rate of the urban waste waters; The sewage collection system requires extension.,NC
49199,RO07,ROAG_77064,Liesti,,6.14170562,CF,20200822,20170428,20180723,27005,100,0,6.14170562,0,,"Extension of the sewage collection system for Liesti, Ivesti, Barcea, Umbraresti, Draganesti (45,751 km) and construction of waste water discharge pipes (7,920 km)-measures included in cluster Galati",0,,"The sewage collection system requires extension.
Rehabilitation of Ivesti sewage collection system.",NC
49199,RO07,ROAG_77224,Smardan,,2.25061069,CF,20210124,20170428,20180725,2800,100,0,2.25061069,0,,"Extension of the sewage collection system  (14,192 km) and construction of waste water discharge pipes (9,410 km)-measure included in cluster Galati",0,,The sewage collection system requires extension.,NC
49199,RO07,ROAG_37770,Hudesti,,0,,20261231,20161231,20161231,6933,100,0,18.402249,0,,"Construction of the sewage collection system (115,4 km)
Construction of new pumping stations",18.402249,National and local Budget,Absence of collection,NC
49199,RO07,ROAG_38456,Nicseni,,0,,20261231,20161231,20161231,2512,100,0,5.437589,0,,"Construction of the sewage collection system (44,4 km)
Construction of new pumping stations",5.437589,National and local Budget,Absence of collection,NC
49199,RO07,ROAG_37850,Leorda,,0,,20261231,20161231,20161231,2197,100,0,6.40182,0,,"Construction of the sewage collection system (38,4 km)
Construction of new pumping stations",6.40182,National and local Budget,Absence of collection,NC
49199,RO07,ROAG_39872,Vorona,,13.1667805,CF,20211231,20151231,20170430,15711,100,0,15.49033,0,,"Extension of the sewage collection system (67,814 km)",2.3235495,National and local Budget,"The sewage collection system requires extension.
Connection level p.e. not compliant",NC
