ReportNetEnvelopeFileId,flatpComments,flatpEUFund,flatpEUFundName,flatpExpCapacity,flatpExpecDateCompletion,flatpExpecDatePerformance,flatpExpecDateStart,flatpExpecDateStartWork,flatpExpecTreatment,flatpExpLoad,flatpExpLoadTruck,flatpInv,flatpLoan,flatpLoanName,flatpMeasures,flatpOtherFund,flatpOtherFundName,flatpReasons,flatpStatus,flarepCode,uwwCode,uwwName
49199,,,,9500,20261231,20271231,20181231,20191231,2,9138,0,1.8740385,,,Building of a new wastewater plant and sludge management,1.87403854,OF,treatment levels below the compliance values.,NC,RO07,ROWP_179329_01_virtual,ROWP Dobroesti
49199,,0.8716693,CF,6000,20261231,20271231,20201231,20211231,2,5537,0,1.0254933,,,Extension of the wastewater plant,0.153824,National budget,Low level of waste water treatment,NC,RO07,ROWP_67844_01,ROWP Primaria Ludesti
49199,,0.1491228,EARDF,4500,20261231,20271231,20201231,20211231,2,3716,0,0.1491228,,,Extension of the wastewater plant,,,treatment levels below the compliance values.,NC,RO07,ROWP_154594_01,ROWP Primaria Tatarastii de Jos
49075,,0.255,ERDF,0,20221231,20231231,20201231,20211231,3m,460,,0.255,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. 
CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000033,San Gregorio d'Ippona - Rete Barbitieri
49075,,0.256,ERDF,0,20221231,20231231,20201231,20211231,3m,411,,0.256,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. 
CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000034,San Gregorio d'Ippona - Rete Russo
49075,,0.256,ERDF,600,20221231,20231231,20201231,20211231,3m,510,,0.256,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. 
CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000035,San Gregorio d'Ippona - Rete Sacco Lanzari
49075,,,,3000,20221231,20231231,20201231,20211231,3m,2846,,2,,,Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018,,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000047,Strongoli - Rete Via Casale
49075,,,,2500,20221231,20231231,20201231,20211231,3m,2466,,1,,,Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018,,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000048,Strongoli - Rete Via S.Maria
49075,,1.88,ERDF,100,20221231,20231231,20201231,20211231,3m,100,,1.88,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2022 
- Collaudo lavori: 31/12/2022 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2023",,,Effluente non conforme,NC,IT007,IT18Q17000000003,Bisignano - Pucchio
49075,,1.88,ERDF,0,20221231,20231231,20201231,20211231,3m,1100,,1.88,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2022 
- Collaudo lavori: 31/12/2022 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2023",,,Presenza sistemi NOTCON,NC,IT007,IT18Q90000002609,Bisignano - Rete
49075,,0.465,ERDF,0,20221231,20231231,20201231,20211231,3m,327,,0.465,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Presenza sistemi NOTCON,NC,IT007,IT18Q90000002984,Cirò - Rete Timpa
49075,,,,500,20221231,20231231,20201231,20211231,3m,500,,0.5,,,Intervento da programmare,,,Effluente non conforme,NC,IT007,IT18Q90000003118,Monasterace - Campo Marzo
49075,,,,2000,20221231,20231231,20190630,20191231,3m,1896,,35,,,Agglomerato oggetto di intervento ex Del- CIPE n.60/2012 "ATO 5 Reggio Calabria - Completamento e ottimizzazione dello schema depurativo dell'agglomerato di Reggio Calabria" - ID 33465,,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000060,Reggio Calabria - Rete Tempietto
49075,,,,280,20221231,20231231,20150721,20181231,3m,200,,35,,,Agglomerato oggetto di intervento ex Del- CIPE n.60/2012 "ATO 1 Cosenza - Adeguamento  impianto di depurazione consortile e realizzazione collettori fognari nei comuni ricadenti nell'agglomerato Cosenza-Rende" - ID 33455,,,Effluente non conforme,NC,IT007,IT18Q15000002753,Rende - Castrolibero loc. Fontanesi
49075,,0.12,ERDF,400,20221231,20231231,20201231,20211231,3m,400,,0.12,,,Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018,,,Effluente non conforme,NC,IT007,IT18Q13000000000,Cropani - Cuturella
49075,,2.825,ERDF,25000,20221231,20231231,20201231,20211231,3m,23050,,2.825,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2021
- Collaudo lavori: 31/12/2021 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2022",,,Insufficiente potenzialità impianto,NC,IT007,IT18Q90000002659,Crosia - Pantano
49075,,,,72000,20221231,20231231,20201231,20211231,3m,48172,,1,,,Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018.,,,Effluente non conforme,NC,IT007,IT18Q90000002988,Crotone - Papaniciaro
49075,,,,50000,20221231,20231231,20201231,20211231,3m,20645,,1,,,Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. C,,,Effluente non conforme,NC,IT007,IT18Q19000300001,Crotone - CORAP
49075,,0.633,ERDF,3500,20221231,20231231,20201231,20211231,3m,3414,,0.633,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2022 
- Collaudo lavori: 31/12/2022 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2023",,,Presenza sistemi NOTCON,NC,IT007,IT18Q15000000040,Crucoli - rete Rione Cozzo
49075,,0.633,ERDF,3500,20221231,20231231,20201231,20211231,3m,3414,,0.633,,,"CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2022 
- Collaudo lavori: 31/12/2022 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2023",,,Presenza sistemi NOTCON,NC,IT007,IT18Q15300000040,Crucoli - rete Rione Portella
49075,,7.074,ERDF,40000,20221231,20231231,20201231,20211231,3m,39050,,7.074,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2022 
- Collaudo lavori: 31/12/2022 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2023",,,Insufficiente potenzialità impianto,NC,IT007,IT18Q90000002985,Cirò Marina - Lungomare
49075,,0.26,ERDF,700,20221231,20231231,20201231,20211231,3m,385,,0.26,,,"CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Effluente non conforme,NC,IT007,IT18Q90000002955,Conflenti - San Mazzeo Sciosci
49075,,0.26,ERDF,0,20221231,20231231,20201231,20211231,3m,47,,0.26,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Presenza sistemi NOTCON,NC,IT007,IT18Q15000002958,Conflenti - San Mazzeo Costa
49075,,,,1500,20221231,20231231,20150721,20181231,3m,1500,,35,,,Agglomerato oggetto di intervento ex Del- CIPE n.60/2012 "ATO 1 Cosenza - Adeguamento  impianto di depurazione consortile e realizzazione collettori fognari nei comuni ricadenti nell'agglomerato Cosenza-Rende" - ID 33455,,,Effluente non conforme,NC,IT007,IT18Q90000002760,Rende - Mendicino loc. Ferrera
49075,,,,4500,20221231,20231231,20150721,20181231,3m,4030,,35,,,Agglomerato oggetto di intervento ex Del- CIPE n.60/2012 "ATO 1 Cosenza - Adeguamento  impianto di depurazione consortile e realizzazione collettori fognari nei comuni ricadenti nell'agglomerato Cosenza-Rende" - ID 33455,,,Insufficiente potenzialità impianto,NC,IT007,IT18Q90000002759,Rende - Mendicino loc. SantaCroce
49075,,,,1200,20221231,20231231,20201231,20211231,3m,1200,,0.3,,,Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018,,,Presenza sistemi NOTCON,NC,IT007,IT18Q170000000024,Riace - Centro Storico
49075,,0.995,ERDF,1200,20221231,20231231,20190630,20191231,3m,1100,,0.995,,,"E' stata avviata la realizzazione di un impianto di depurazione consortile in loc. Ferrandina della potenzialità di 7.000 a.e. per collettare il centro del Comune di Oppido (3.260 a.e.) e tutto il carico generato del Comune di Varapodio (2.400 a.e.), con incluso il relativo collettamento, andando ad individuare così un nuovo unico agglomerato. I lavori risultano tuttora sospesi.
CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2022 
- Collaudo lavori: 31/12/2022 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2023",,,Presenza sistemi NOTCON,NC,IT007,IT18Q90000003126,Oppido Mamertina - Rete3
49075,,0.995,ERDF,1000,20221231,20231231,20190630,20191231,3m,880,,0.995,,,"E' stata avviata la realizzazione di un impianto di depurazione consortile in loc. Ferrandina della potenzialità di 7.000 a.e. per collettare il centro del Comune di Oppido (3.260 a.e.) e tutto il carico generato del Comune di Varapodio (2.400 a.e.), con incluso il relativo collettamento, andando ad individuare così un nuovo unico agglomerato. I lavori risultano tuttora sospesi.
CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2022 
- Collaudo lavori: 31/12/2022 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2023",,,Presenza sistemi NOTCON,NC,IT007,IT18Q90000003127,Oppido Mamertina - Rete4
49075,,4.275,ERDF,30000,20221231,20231231,20201231,20211231,3m,29295,,4.275,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 31/12/2019
- Consegna lavori: 30/06/2020
- Esecuzione lavori: 30/06/2022 
- Collaudo lavori: 31/12/2022 
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2023",,,Insufficiente potenzialità impianto,NC,IT007,IT18Q90000002732,Paola - Pantano
49075,,,,200,20221231,20231231,20190630,20191231,3m,157,,6.3,,,Agglomerato oggetto di intervento ex Del- CIPE n.60/2012 "Disinquinamento fascia costiera vibonese – Area omogenea Angitola (Sub 3)" - ID 33736-3,,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000031,Polia - Rete Polliolo
49075,,,,200,20221231,20231231,20190630,20191231,3m,176,,6.3,,,Agglomerato oggetto di intervento ex Del- CIPE n.60/2012 "Disinquinamento fascia costiera vibonese – Area omogenea Angitola (Sub 3)" - ID 33736-3,,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000026,Polia - Rete Trecroci1
49075,,0.297,ERDF,150,20221231,20231231,20201231,20211231,3m,101,,0.297,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Presenza sistemi NOTCON,NC,IT007,IT18Q90000003095,Mammola - loc.Aconireito
49075,,0.34,ERDF,2000,20221231,20231231,20201231,20211231,3m,960,,0.34,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Presenza sistemi NOTCON,NC,IT007,IT18Q90000002711,Mandatoriccio - Torno
49075,,0.34,ERDF,1000,20221231,20231231,20201231,20211231,3m,1000,,0.34,,,"Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018. CRONOPROGRAMMA: 
- Conferimento incarico di progettazione e degli ulteriori servizi di architettura ed ingegneria (DL, Coord. Sicurezza, etc…): 31/12/2018 
- Redazionee a approvazione progettazione esecutiva: 30/06/2019
- Espletamento procedure d’appalto per lavori: 30/06/2019
- Consegna lavori: 31/12/2019 
- Esecuzione lavori: 30/06/2020 
- Collaudo lavori: 31/12/2020
- Rendicontazione finale e uscita procedura di infrazione: 31/12/2021",,,Presenza sistemi NOTCON,NC,IT007,IT18Q90000002713,Mandatoriccio - Rete Greche
49075,,,,700,20221231,20231231,20201231,20211231,3m,636,,1,,,Intervento da programmare,,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000042,Melissa - Rete SP12
49075,,,,500,20221231,20231231,20201231,20211231,3m,331,,1,,,Intervento da programmare,,,Presenza sistemi NOTCON,NC,IT007,IT18Q13000000043,Melissa - Rete Via Sabotino
49075,,,,2000,20221231,20231231,20201231,20211231,3m,1000,,1,,,Intervento da programmare,,,Effluente non conforme,NC,IT007,IT18Q90000002995,Melissa - Umbro
49075,,,,5000,20221231,20231231,20201231,20211231,3m,4000,,1,,,Intervento da programmare,,,Effluente non conforme,NC,IT007,IT18Q90000002996,Melissa - Valle di Case
49075,,,,67000,20211231,20221231,20181231,20191231,3Nm,19,,0.6,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0921,VIA_GUIDO_ROSSA_1
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,51,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0135,CO_CIMITERO
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,118,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0043,INIZIO_VIA_ARETINA
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,597,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0066,VIA_ARETINA_ZONA_SPORTIVA
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,509,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0085,VIA_DI_CAMALFI
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,61,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT1098,VIA_FOSSATE
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,322,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0102,VIA_PRETOLLI
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,66,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0110,VIA_SOFFENNA
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,637,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0924,VIA_VECCHIA_FIORENTINA_CASTELFRANCO_DI_SOPRA
49075,,,,37500,20211231,20221231,20181231,20191231,3Nm,427,,2.5,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0133,ZONA_DELLA_MURA_MOBILIFICIO_PAPI_ENZO
49075,,,,4000,20200331,20210331,20171231,20181231,3NPm,150,,0.680161,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0399,SCARICO_CASTIGLION_FIBOCCHI_ACF14
49075,,,,4000,20200331,20210331,20171231,20181231,3NPm,150,,0.680161,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0404,SCARICO_CASTIGLION_FIBOCCHI_ACF5
49075,,,,4000,20200331,20210331,20171231,20181231,3NPm,150,,0.680161,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0405,SCARICO_CASTIGLION_FIBOCCHI_ACF6
49075,,,,4000,20200331,20210331,20171231,20181231,3NPm,150,,0.680161,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0406,SCARICO_CASTIGLION_FIBOCCHI_ACF7
49075,,,,3500,20211231,20221231,20181231,20191231,3N,188,,1.15,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0929,SP_TRAVERSA_DEL_MUGELLO_N_551
49075,,,,3500,20211231,20221231,20181231,20191231,3N,100,,1.15,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0928,SS_67_FATTORIA_RIMAGGIO
49075,,,,3500,20211231,20221231,20181231,20191231,3N,31,,1.15,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0927,VIA_BAZZI
49075,,,,3500,20211231,20221231,20181231,20191231,3N,132,,1.15,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0925,VIA_DI_CELLE_1
49075,,,,3500,20211231,20221231,20181231,20191231,3N,119,,1.15,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0926,VIA_DI_CELLE_2
49075,,,,88670,20211231,20221231,20181231,20191231,3NPm,96,,1.3,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT1068,VIA_GRAMSCI
49075,,,,80000,20191101,20201031,20151231,20161231,3N,26,,0.4,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0970,VIA_DEL_PARETAIO
49075,,,,60000,20191217,20201217,20160701,20170101,3NPm,60000,,0.66,,,"costruzione di un nuovo impianto di depurazione, con trattamento almeno secondario",,"Regione Autonoma Valle d'Aosta e Fondo art. 1, comma 112, Legge 147/2013",assenza di trattamento secondario,NC,IT007,IT02Q170000008,PONTAILLAUD
49075,,0.15,ERDF,7000,20221231,20231231,20190630,20191231,3m,2542,,0.15,,,Intervento inserito nel Programma degli interventi nel settore della depurazione per la messa in conformità degli aggomerati ai sensi della Dir. 91/2717CE approvato dalla Regione Calabria con Del. G.R. n.34/2018,,,Effluente non conforme,NC,IT007,IT18Q90000002773,Rossano - Amica
49075,,,,1500,20221231,20231231,20190630,20191231,3m,1325,,4.2,,,Agglomerato oggetto di intervento ex Del- CIPE n.60/2012 "Disinquinamento fascia costiera vibonese – Area omogenea Mesima (Sub 2)" - ID 33736-2,,,Presenza sistemi NOTCON,NC,IT007,IT18Q90000003049,San Calogero – Calimera
49075,,,,30000,20221231,20231231,20190630,20191231,3m,18153,,2,,,Agglomerato oggetto di intervento ex Del- CIPE n.60/2012 "Disinquinamento fascia costiera vibonese – Area omogenea Mesima (Sub 2)" - ID 33736-2,,,Presenza sistemi NOTCON,NC,IT007,IT18Q19000000001,San Calogero – Coccumella
49075,,,,2050000,20201231,20211231,20030101,20130101,3NPm,307,,0.65,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0288,LOC_MONTECALVOLI_ZONA_INDUSTRIALE_VIA_DEL_PESCO
49075,,,,2050000,20201231,20211231,20030101,20130101,3NPm,172,,0.65,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0314,VIA_FOSSO_1
49075,,,,2050000,20201231,20211231,20030101,20130101,3NPm,64,,0.65,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT1053,VIA_FOSSO_2
49075,,,,2050000,20201231,20211231,20030101,20130101,3NPm,135,,0.65,,,Collettamento scarichi non depurati a depuratore esistente,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT1054,VIA_FRANCESCA
49075,,,,6000,20211231,20221231,20150101,20180101,2,1692,,4.31,,,Adeguamento e potenziamento impianto esistente e collettamento scarichi non depurati,,,Parziale collettamento all'impianto di depurazione,NC,IT007,IT09RT0963,IDL_BORRO_SANTO
